,Mirror,preopt,NT2,neb1,Neb-TS,opt-ts
1,0.00165895282446379,0.913134437085594,0.0083999446047206,0.00541220220136557,0.0155618400457764,0.140415697993747
2,0.0163897176584481,1.67784604448315,1.02751948653743,0.0070421174178427,0.00327664585072366,0.257404280969837
3,0.00379848950164592,0.011513010396876,0.00516420651900865,0.0170332684473309,0.00479151735015442,0.099824581863711
4,0.977581687353179,1.94635919923175,1.04987916858374,1.54492086227572,1.03046109779888,1.02647958160306
5,0.00245983140539742,0.0136114349395142,0.00895854853919891,0.0196957154910226,0.0173407739831676,0.0846922136069948
6,0.770532616127748,1.28988887112035,0.502078154578533,1.75852343722254,0.497337650609169,0.561318191633563
7,0.0384071883395346,1.77019564997682,0.951129370022572,1.18032002497942,1.20356172573228,0.277384296519198
8,0.603943009075896,1.04287504780653,0.706592990410771,1.00166896791998,1.31436168766995,0.72156565765636
9,0.486422604638112,1.79379332448877,0.754993655287269,1.66717461596645,2.11796432904979,0.454481789959269
10,0.319017126253282,0.730160049540459,0.599469524196484,1.07336016129252,0.777227942874197,1.02601440297304
11,0.00657408898128959,0.0224506744429877,0.0471325221605505,0.0193588375099538,1.14929630911134,0.094036665824786
12,0.480833712624527,1.00595038051839,0.964364897546209,1.34789941539498,2.00434709798245,0.621990365321281
13,0.787091300122493,2.10350659429047,2.17276249331896,,1.75614627316259,0.766193718386799
14,1.25675694787527,1.1614161856879,0.657662058563242,0.00895138293406893,0.00321781690508291,0.310215567579788
15,0.000161834019812737,1.39757611928456,0.953004334664195,0.00495956101764829,0.0041380953344775,0.0446710557234048
16,0.000995335947552822,1.75279978916942,0.614730260789409,1.37888329785252,0.322016009332578,0.104623327301523
17,1.28709783056963,1.98577673403825,1.19850826147589,0.00385725463124311,1.73789639550265,0.276204438838511
18,0.0302890343720174,0.00710438021882302,0.0155032221993821,0.00399247270801613,0.951220153712092,0.092499568864376
19,1.36427727706049,1.23151999134265,0.563610149850431,0.350200488148197,1.73934175664416,0.171605667697265
20,0.202858605569249,0.00833944987440633,0.77193507967562,0.0171328833340808,0.00900827706013809,0.382717712845078
21,0.00216917850858776,0.00858469873837494,0.27219456252161,1.32549995450696,1.32108628290238,0.0811238887349484
22,0.000850665883362518,1.30163331023088,0.0360180045176812,0.00195959316581157,0.0043649375384398,0.046803359405507
23,0.895789996480587,1.04819289724812,0.987620420339262,0.261497703006125,0.313468800811722,0.865127345147746
24,0.0173061748372673,1.63408153047515,0.681021380321097,0.126778700796324,0.0116995048449303,0.0905336766921784
25,0.0243117689312609,1.16479344871084,0.86432715542369,0.00117331839899845,0.698615863625336,0.123656301522945
26,0.734007754825856,1.90850181832058,0.991360122290121,0.00535301241835768,0.00877245106583607,0.125939386297727
27,0.126872462148792,1.38029881310863,0.355209034359535,0.107753363584481,0.195450140339175,0.233704863382326
28,0.0115690573678958,1.78088244676802,0.673119949799921,0.00615071822717074,0.00584979070227212,0.691076181863373
29,0.000190612567364169,0.769168707076407,0.614429685569831,0.00151814231416016,0.00042500951299881,0.0598068959407789
30,8.37391114690599E-05,0.479555956414502,0.725479224661245,0.450937537054343,0.450783013675831,0.0994745392068275
31,0.768627136317156,0.942849828238968,0.773504002748643,0.556467856107261,0.55589183603051,0.381684367711503
32,1.16242145111598,0.897196340185073,1.19295867897063,0.015829882334533,0.00320029763943933,0.12288090519136
33,0.555937090090259,0.00664494210379803,0.914079362960324,0.00186902897794204,0.00283772942672284,0.0514083174077563
34,0.426405323437565,1.90756928326771,0.696057275585608,0.24459572088083,0.258298395168723,0.0678536638549625
35,0.0258438204705751,1.33363197719663,0.00167402976104838,0.0139923808914159,0.0797228604824037,0.282178404277636
36,0.0003279881812223,0.903238603499833,0.90319611035516,0.0163489477960367,0.0191096322070311,0.0309231241219089
37,0.0935984056993924,1.12929685321684,0.0188864506394262,0.0060019654895028,0.0052476809880609,0.0716420809216738
38,0.00586652658777591,1.07999912001472,1.08278588623513,0.831846463910696,0.832485953663952,0.283276961897382
39,0.0365896713535829,0.0475734298777407,0.731462025955364,0.559039319976829,0.558240182301274,0.173921822705668
40,0.31231315849739,1.16171480581223,0.375316250924015,0.0061331751625028,0.00581213681745516,0.0978554142011651
41,0.00115325025426968,0.00450691588663542,0.533640677372895,0.00535732285578227,0.00306667926629693,0.36868297763873
42,0.000155344473229267,0.00429400097477015,0.00584396567768056,0.0021934915439555,0.00226023162109555,0.200620269302385
43,0.0925537311178017,1.25377437932042,0.718542167014656,0.754387075449229,0.0766574308096188,0.259281096104963
44,0.00144765738749367,1.52898674998309,0.849816837426297,0.00691853249002324,0.330980700021391,0.290466607145365
45,0.0605199917350147,1.05377111584236,1.21866181800845,0.83341278341924,0.815900710125732,0.796327178367995
46,0.000955103898417688,0.757557740838026,0.762099681480844,0.058211020736064,0.898362046474747,0.0668501888562401
47,0.00246231536847135,0.00368815987833933,1.168761454093,0.00616335446121278,1.30284692794071,0.119420801097923
48,0.0369039770614942,0.0349665931675627,0.874958596609111,1.13196379578033,0.0879962122132393,0.942461728592986
49,1.65707564738414,1.40223536671924,1.2682566133375,1.12452588325358,1.28898936886715,0.602772991781797
50,1.1779902810904,1.29869587481944,1.37606414236762,1.30093839882035,1.14101025738631,1.20437780227925
51,0.00746827712485732,0.919359630376447,0.809233835769704,0.0042166113380783,0.00768744557805145,0.0881531848212486
52,0.0115361165088073,0.0031745596699645,0.463548709653184,0.00775842621098974,0.00568291907813009,0.0806907925786529
53,3.75649165022646E-05,0.00783303517105247,0.039454554044303,0.00192841116440423,,0.02679695947116
54,8.60219697415524E-05,1.15408470359724,1.03993453025067,0.00187413697920577,0.963172625057075,0.0415301486435371
55,0.0107281750158802,0.149836826753351,0.983339725685023,0.83982164329158,0.836121329972106,0.290832140096781
56,0.00155337240269786,1.34584174423149,0.0101196816411931,1.09691962594241,0.691766646101087,0.0391071420354606
57,0.0308468498922205,1.00371455214342,0.0105307514845595,0.00717584647654523,0.0050793350756922,0.0562808519649512
58,0.0145916857411905,0.848011633587196,1.12825743816088,0.0191731442932354,0.0208172834694643,0.0496395538690837
59,0.0113427489160715,1.18124400216369,0.795937931924833,0.00462170454176298,0.00212711385279231,0.0799148943838811
60,0.0024271021457861,0.578239138849237,1.13457916429696,0.00810500431139821,0.00144848707198148,0.0498660327832159
61,0.0146279025120771,0.0557775288820514,0.064512441074402,0.0155683562449347,0.00700325527514512,0.169852275407555
62,0.00210476125187315,0.427285556252142,0.933398350889864,0.617371738294452,0.335119323284965,0.146464137175985
63,0.000907694874272481,1.48679956134194,0.995245262762059,0.00243681917148385,0.00381455237039752,0.142105751467458
64,2.82608306448061,1.64423643207859,0.621758264914695,,0.00754816623035039,0.615224681235859
65,0.00378425771089654,1.26339754385044,0.0123923222800894,0.0672613537349887,0.0780466099404746,0.511329591934389
66,0.0134592532468487,1.11829132384241,1.0286713771477,0.0027880416679006,0.00262082747327496,0.120139451045064
67,0.000246541241872063,0.778757808092715,0.778944572342746,0.00423207997248086,0.00537176823398795,0.225769003116866
68,0.213763096605898,0.7196709271271,0.528262685906869,0.00132469888303634,0.0052744300336742,0.255727525355555
69,0.00048352681499103,0.00957675084690905,0.0240124251445516,0.00394424398509495,0.000678978531020844,0.0544131887784829
70,0.0117934679695651,1.13761863612515,0.542006452299557,0.0088016035841279,0.0149982694773613,0.100320409604348
71,0.0312877393590253,1.96183998100516,0.899201619008415,1.43781549064389,1.46189500627752,0.375267896519787
72,0.0702386786157661,0.0036284485701318,0.0187430669645217,0.00140336404586702,0.00291220328729879,0.0987362590272271
73,0.0419973348274537,1.08247699458157,0.576640837957072,0.0131369937926567,0.00645867151452119,0.1432940786719
74,0.843540889151201,1.45222982260832,1.10195831873782,0.655508698398227,0.415605062739109,0.956051947912927
75,1.00482103788432,1.42026676018894,1.21226239613085,0.435529831313201,0.469013034895616,0.238846264921674
76,1.13384456459459,1.43091978770545,1.39678600184973,1.68202305039112,1.68127493208229,1.07888209006694
77,0.0189891784255248,1.85497553292727,0.00181977472145805,0.00336933395098463,0.00265359888313487,0.199446731316019
78,0.715305131548462,1.4581949025499,0.783698875749991,0.759647788475815,0.743449872164481,0.492997530943832
79,0.00381814768546198,1.21734396005809,0.0219018610586154,0.00888847132581837,0.0054340173803673,0.0785530771151767
80,1.91299638958303,0.738791514206933,0.238417696500763,0.164251980544251,0.153384131945131,0.151220304329131
81,0.0191480612100012,1.54268710831294,0.00178797919753304,0.00331169398362824,0.00369350835990199,0.196252138319782
82,0.195381828484458,0.638043440186509,0.0513623147954223,0.0253158405641558,0.192057565392917,0.297225996373065
83,0.0525014861666175,1.65741425755293,1.64310359254412,1.58594569899492,1.58556512257017,0.288649396292429
84,0.160978411646105,1.02425976916567,0.946916444448005,0.0114562169069688,0.709490243571869,0.302809267614316
85,0.00170780683554948,1.41580932598332,1.5282216605616,1.5203877049789,1.24348055715596,0.465153410857933
86,0.00304627162519482,0.00243844801019645,0.753322575839056,0.00395201881665649,0.00425021065441913,0.263950521756164
87,0.107315152834029,0.824182429188096,0.351568163718974,0.0745184808336136,0.505549768851341,0.208575241746588
88,0.0839372052421644,1.26989299984172,,0.65157496366666,0.652907212845042,0.114545828276049
89,1.32406558191465,1.96999841402853,,0.0152163413572854,0.00515827466653387,0.0873552540365186
90,1.37721347715238,1.66446832989356,1.39890363669256,1.22072756463809,1.64720773563827,0.179766512475408
91,0.0688094312599459,1.51066658191315,0.0288464662735196,0.00418907212642117,0.00147833760021619,0.0486389053172559
92,1.01756689387845,1.3561053948359,1.64908072211735,1.39164801332381,1.38706498318432,0.127850914838196
93,1.38869646075448,0.970785398583464,1.08471644595764,1.18024282493779,1.80314329549261,1.42179053627731
94,0.642825826486485,2.63512893105086,2.27563462782633,,0.741783686874329,0.2273041359487
95,0.758568094517148,1.77952311556082,1.59875044629632,0.795496557744962,1.75304345662166,0.265558294006023
96,0.0215252599652529,0.939686597838496,1.00677521945856,0.931636001066893,1.44877505400208,0.190413898589818
97,0.756355563306503,0.990537956727116,1.18451743798708,0.902611725039379,0.987523668562123,0.700445910154643
98,0.3117672391695,0.53522153280106,0.529730244601337,0.418356899381371,0.418027931105215,0.293819003757781
99,0.141878511824723,0.00112764370512758,0.145297821293191,0.000738914686812603,0.00246835583093429,0.115440703044194
100,0.000259753667473618,0.00422189243054851,0.00213920479402949,0.000740757694986994,0.000452092465558322,0.0500304231998619
101,8.63727418633112E-05,0.000805296246363148,0.81821933649183,0.00133026450991401,0.000468633212216744,0.0588712065352704
102,4.37179465995895E-05,1.32311154395934,0.712608368716812,0.000187125643327521,7.03098338944792E-05,0.0364226678995621
103,0.0250076713877639,1.33201571130484,1.0544688092951,2.41015525923982,1.61259223773813,0.10995485258599
104,7.53684647536666E-05,0.00138551294214702,0.0014005894667461,0.000537978658456428,0.00130000119412725,0.0340498187607364
105,0.0441783445131883,0.655579212917302,0.0385340421758641,0.0481810815214871,0.0230447886128111,0.0722938563810277
106,0.000128759598874312,0.0106511881487187,0.0122804906026679,0.00309902565364698,0.00150315710010701,0.0545504003061588
107,0.658142545670734,1.44980561169142,,,,0.454218106607395
108,0.00494120880607639,0.00665673736737818,0.0984117356719738,0.00108013769741632,0.00100880962906603,0.0924966741880359
109,0.0355833947302328,3.13475625076661,0.222547042021415,0.045290873803592,0.318277864406421,0.454624504282736
110,8.70751034199994E-05,0.525795952516773,0.176440524115154,0.000576167922781535,0.000519927139233605,0.0534273322666511
111,0.000225917277879067,0.00231504195276614,0.00359312335450989,0.00229455499962465,0.00145461036796664,0.129257255949791
112,0.116246832840383,0.676005617339178,1.46404651811044,0.00393874165137351,0.00563051981446374,0.277973676214499
113,0.00438405569195504,1.26244230831843,0.699340677379989,0.00144599836104093,0.00165701509878856,0.210519505071425
114,0.520743959188111,0.636140341260469,0.42830484313996,0.00401324267778699,0.0784363422313502,0.805652309034947
115,0.0144463958797962,0.944166957811125,0.633249719168596,0.00895720519926869,0.0649532928737809,0.423103133765938
116,0.00254561419871557,0.592083938755232,0.762611553917457,0.00643769008721291,0.00384624918744428,0.110220445675098
117,0.0572217245088738,0.0142333281157564,1.6192042153285,0.134708629199004,0.113883019908156,0.1446156040867
118,0.0041492177545469,0.000230533921494217,0.135241706305856,0.00169475979486988,0.00275488764963212,0.253543930955636
119,0.0376039450917721,0.0534595382677717,0.0589616086461642,0.232992114472983,1.88792843599806,0.0720347337672299
120,1.14469304063093,1.88905314564962,0.0403212692508207,0.0953477391089879,1.32632977357746,0.111543685490045
121,0.854109987406936,1.14203005268213,0.894056951401674,0.323633685702616,1.84353130626466,0.505435680845183
